,q
8870,6150.56
8871,6084.56
8872,6182.56
8873,6252.92
8874,6138.56
8875,6084.56
8876,6154.56
8877,6055.56
8878,6272.56
8879,6416.56
8880,6256.28
8881,6123.56
8882,6060.56
8883,6243.56
8884,6324.92
8885,6321.56
8886,6046.56
8887,6375.92
8888,6055.56
8889,6174.56
8890,6189.56
8891,6089.56
8892,6124.56
8893,6167.92
8894,6258.28
8895,6167.56
8896,6260.92
8897,6257.56
8898,6060.56
8899,6160.56
8900,6106.56
8901,6107.56
8902,6083.56
8903,6082.56
8904,6094.56
8905,6051.56
8906,6162.56
8907,6178.56
8908,6194.92
8909,6139.56
8910,6138.56
8911,6084.56
8912,6043.56
8913,6042.56
8914,6149.92
8915,6050.56
8916,6069.56
8917,6153.56
8918,6279.92
8919,6063.56
8920,6213.56
8921,6239.56
8922,6256.56
8923,6189.56
8924,6058.56
8925,6159.92
8926,6274.92
8927,6074.56
8928,6153.92
8929,6147.56
8930,6068.56
8931,6074.56
8932,6243.56
8933,6161.56
8934,6078.56
8935,6184.92
8936,6163.56
8937,6085.56
8938,6643.56
8939,6161.56
8940,6077.56
8941,6056.56
8942,6058.56
8943,6054.56
8944,6048.56
8945,6065.56
8946,6264.28
8947,6329.56
8948,6169.92
8949,6121.56
8950,6115.56
8951,6160.92
8952,6294.56
8953,6076.56
8954,6475.28
8955,6050.56
8956,6180.92
8957,6273.56
8958,6108.56
8959,6058.56
8960,6156.56
8961,6056.56
8962,6129.56
8963,6168.56
8964,6183.56
8965,6149.92
8966,6144.92
8967,6051.56
8968,6372.56
8969,6301.28
8970,6062.56
8971,6109.56
8972,6154.56
8973,6072.56
8974,6029.56
8975,6167.56
8976,6073.56
8977,6092.56
8978,6080.56
8979,6101.56
8980,6073.56
8981,6177.56
8982,6148.56
8983,6198.56
8984,6164.56
8985,6169.56
8986,6094.56
8987,6176.56
8988,6100.56
8989,6170.56
8990,6086.56
8991,6259.92
8992,6063.56
8993,6051.56
8994,6059.56
8995,6071.56
8996,6208.92
8997,6158.92
8998,6211.92
8999,6160.92
9000,6055.56
9001,6099.56
9002,6297.56
9003,6070.56
9004,6053.56
9005,6274.56
9006,6084.56
9007,6268.56
9008,6102.56
9009,6118.56
9010,6165.56
9011,6151.92
9012,6109.56
9013,6153.92
9014,6154.92
9015,6197.56
9016,6172.92
9017,6217.56
9018,6137.56
9019,6202.56
9020,6064.56
9021,6129.56
9022,6388.56
9023,6294.92
9024,6174.56
9025,6073.56
9026,6052.56
9027,6290.92
9028,6059.56
9029,6332.56
9030,6088.56
9031,6093.56
9032,6268.92
9033,6191.92
9034,6153.56
9035,6070.56
9036,6246.56
9037,6085.56
9038,6043.56
9039,6367.56
9040,6167.56
9041,6288.56
9042,6162.92
9043,6174.92
9044,6071.56
9045,6323.56
9046,6174.56
9047,6075.56
9048,6050.56
9049,6361.56
9050,6112.56
9051,6165.56
9052,6180.92
9053,6054.56
9054,6161.92
9055,6063.56
9056,6084.56
9057,6082.56
9058,6072.56
9059,6039.56
9060,6122.56
9061,6102.56
9062,6099.56
9063,6273.28
9064,6169.56
9065,6064.56
9066,6069.56
9067,6076.56
9068,6081.56
9069,6087.56
9070,6271.56
9071,6161.56
9072,6089.56
9073,6261.92
9074,6064.56
9075,6174.92
9076,6041.56
9077,6163.92
9078,6070.56
9079,6149.56
9080,6061.56
9081,6070.56
9082,6172.92
9083,6114.56
9084,6198.56
9085,6168.56
9086,6278.56
9087,6209.92
9088,6168.56
9089,6201.92
9090,6196.92
9091,6133.56
9092,6063.56
9093,6383.92
9094,6069.56
9095,6050.56
9096,6045.56
9097,6058.56
9098,6158.56
9099,6076.56
9100,6160.56
9101,6197.56
9102,6069.56
9103,6162.92
9104,6155.56
9105,6500.56
9106,6074.56
9107,6083.56
9108,6268.56
9109,6138.56
9110,6059.56
9111,6255.92
9112,6064.56
9113,6158.56
9114,6125.56
9115,6201.56
9116,6153.56
9117,6069.56
9118,6079.56
9119,6189.56
9120,6157.56
9121,6212.56
9122,6373.56
9123,6094.56
9124,6087.56
9125,6053.56
9126,6075.56
9127,6080.56
9128,6144.92
9129,6074.56
9130,6182.56
9131,6158.56
9132,6092.56
9133,6310.92
9134,6076.56
9135,6219.56
9136,6211.56
9137,6304.56
9138,6144.92
9139,6195.92
9140,6299.56
9141,6210.56
9142,6170.56
9143,6061.56
9144,6073.56
9145,6173.56
9146,6041.56
9147,6047.56
9148,6151.92
9149,6059.56
9150,6196.56
9151,6272.92
9152,6041.56
9153,6053.56
9154,6173.56
9155,6342.64
9156,6245.56
9157,6058.56
9158,6190.56
9159,6049.56
9160,6093.56
9161,6065.56
9162,6208.56
9163,6086.56
9164,6047.56
9165,6054.56
9166,6176.92
9167,6048.56
9168,6063.56
9169,6313.92
9170,6252.92
9171,6273.56
9172,6274.56
9173,6162.92
9174,6074.56
9175,6090.56
9176,6280.28
9177,6173.92
9178,6064.56
9179,6099.56
9180,6160.92
9181,6172.92
9182,6264.92
9183,6094.56
9184,6165.92
9185,6161.92
9186,6089.56
9187,6181.92
9188,6278.56
9189,6081.56
9190,6208.92
9191,6187.92
9192,6140.56
9193,6177.56
9194,6049.56
9195,6266.92
9196,6159.56
9197,6258.92
9198,6083.56
9199,6064.56
9200,6056.56
9201,6037.56
9202,6137.56
9203,6208.56
9204,6112.56
9205,6266.56
9206,6168.56
9207,6053.56
9208,6162.56
9209,6346.92
9210,6053.56
9211,6050.56
9212,6147.92
9213,6167.92
9214,6096.56
9215,6053.56
9216,6187.92
9217,6066.56
9218,6144.92
9219,6164.56
9220,6247.56
9221,6143.56
9222,6300.92
9223,6058.56
9224,6253.28
9225,6153.92
9226,6249.56
9227,6072.56
9228,6079.56
9229,6186.56
9230,6280.56
9231,6262.92
9232,6257.56
9233,6079.56
9234,6156.56
9235,6084.56
9236,6474.56
9237,6145.56
9238,6257.56
9239,6255.56
9240,6193.56
9241,6149.92
9242,6198.56
9243,6051.56
9244,6066.56
9245,6272.56
9246,6347.92
9247,6047.56
9248,6093.56
9249,6168.56
9250,6206.56
9251,6181.92
9252,6275.56
9253,6080.56
9254,6113.56
9255,6041.56
9256,6052.56
9257,6050.56
9258,6188.92
9259,6067.56
9260,6075.56
9261,6052.56
9262,6249.56
9263,6055.56
9264,6248.28
9265,6317.56
9266,6078.56
9267,6439.56
9268,6084.56
9269,6187.92
9270,6380.92
9271,6079.56
9272,6280.56
9273,6077.56
9274,6110.56
9275,6173.56
9276,6165.92
9277,6263.92
9278,6075.56
9279,6383.56
9280,6154.56
9281,6198.56
9282,6074.56
9283,6116.56
9284,6083.56
9285,6064.56
9286,6168.56
9287,6173.92
9288,6219.56
9289,6313.92
9290,6073.56
9291,6086.56
9292,6204.56
9293,6106.56
9294,6123.56
9295,6063.56
9296,6169.92
9297,6086.56
9298,6065.56
9299,6260.56
9300,6292.92
9301,6094.56
9302,6156.56
9303,6133.56
9304,6184.56
9305,6047.56
9306,6044.56
9307,6088.56
9308,6183.92
9309,6288.56
9310,6306.56
9311,6202.56
9312,6042.56
9313,6068.56
9314,6090.56
9315,6144.56
9316,6160.56
9317,6054.56
9318,6156.56
9319,6098.56
9320,6064.56
9321,6039.56
9322,6070.56
9323,6152.92
9324,6070.56
9325,6077.56
9326,6064.56
9327,6120.56
9328,6054.56
9329,6069.56
9330,6156.56
9331,6104.56
9332,6254.56
9333,6094.56
9334,6098.56
9335,6153.56
9336,6141.56
9337,6296.92
9338,6147.56
9339,6403.56
9340,6159.56
9341,6371.92
9342,6066.56
9343,6087.56
9344,6145.56
9345,6062.56
9346,6147.92
9347,6366.56
9348,6177.56
9349,6079.56
9350,6162.56
9351,6092.56
9352,6399.28
9353,6073.56
9354,6068.56
9355,6286.92
9356,6168.92
9357,6085.56
9358,6161.56
9359,6058.56
9360,6341.92
9361,6143.92
9362,6067.56
9363,6277.56
9364,6140.56
9365,6079.56
9366,6161.56
9367,6163.92
9368,6269.92
9369,6076.56
9370,6145.56
9371,6057.56
9372,6278.92
9373,6134.56
9374,6199.56
9375,6124.56
9376,6091.56
9377,6145.92
9378,6060.56
9379,6161.92
9380,6188.56
9381,6137.56
9382,6154.56
9383,6194.56
9384,6505.92
9385,6182.56
9386,6195.92
9387,6145.56
9388,6079.56
9389,6279.56
9390,6182.92
9391,6289.56
9392,6288.56
9393,6263.56
9394,6255.92
9395,6204.56
9396,6182.92
9397,6089.56
9398,6260.92
9399,6093.56
9400,6056.56
9401,6145.56
9402,6302.56
9403,6140.56
9404,6107.56
9405,6264.28
9406,6190.56
9407,6041.56
9408,6085.56
9409,6299.56
9410,6084.56
9411,6199.56
9412,6289.56
9413,6317.56
9414,6172.56
9415,6073.56
9416,6178.56
9417,6071.56
9418,6124.56
9419,6054.56
9420,6120.56
9421,6074.56
9422,6086.56
9423,6055.56
9424,6091.56
9425,6114.56
9426,6037.56
9427,6082.56
9428,6201.56
9429,6169.92
9430,6064.56
9431,6054.56
9432,6050.56
9433,6065.56
9434,6058.56
9435,6182.56
9436,6222.56
9437,6077.56
9438,6176.56
9439,6093.56
9440,6054.56
9441,6082.56
9442,6161.56
9443,6284.92
9444,6100.56
9445,6079.56
9446,6157.56
9447,6244.28
9448,6072.56
9449,6072.56
9450,6054.56
9451,6047.56
9452,6254.56
9453,6156.56
9454,6067.56
9455,6063.56
9456,6059.56
9457,6099.56
9458,6094.56
9459,6101.56
9460,6072.56
9461,6156.56
9462,6149.56
9463,6269.56
9464,6303.56
9465,6044.56
9466,6190.56
9467,6289.92
9468,6065.56
9469,6083.56
9470,6047.56
9471,6176.56
9472,6053.56
9473,6168.56
9474,6069.56
9475,6066.56
9476,6052.56
9477,6154.92
9478,6194.56
9479,6181.56
9480,6587.56
9481,6181.92
9482,6099.56
9483,6057.56
9484,6049.56
9485,6212.56
9486,6183.92
9487,6260.28
9488,6150.56
9489,6248.28
9490,6066.56
9491,6292.56
9492,6179.56
9493,6306.56
9494,6116.56
9495,6243.28
9496,6257.28
9497,6086.56
9498,6230.92
9499,6156.56
9500,6285.56
9501,6067.56
9502,6138.56
9503,6043.56
9504,6278.56
9505,6217.92
9506,6063.56
9507,6104.56
9508,6159.56
9509,6047.56
9510,6369.92
9511,6051.56
9512,6214.56
9513,6170.56
9514,6127.56
9515,6252.56
9516,6088.56
9517,6075.56
9518,6073.56
9519,6193.56
9520,6204.56
9521,6061.56
9522,6098.56
9523,6145.92
9524,6081.56
9525,6251.56
9526,6050.56
9527,6068.56
9528,6105.56
9529,6186.56
9530,6154.92
9531,6156.56
9532,6084.56
9533,6052.56
9534,6170.56
9535,6221.56
9536,6143.56
9537,6294.56
9538,6180.56
9539,6071.56
9540,6322.56
9541,6049.56
9542,6052.56
9543,6310.56
9544,6339.92
9545,6174.92
9546,6357.56
9547,6313.92
9548,6153.56
9549,6139.56
9550,6140.56
9551,6239.92
9552,6277.56
9553,6178.92
9554,6070.56
9555,6063.56
9556,6190.56
9557,6083.56
9558,6167.56
9559,6249.56
9560,6159.56
9561,6282.92
9562,6137.56
9563,6181.92
9564,6101.56
9565,6305.56
9566,6204.56
9567,6060.56
9568,6069.56
9569,6084.56
9570,6050.56
9571,6094.56
9572,6167.92
9573,6174.92
9574,6176.56
9575,6232.56
9576,6050.56
9577,6174.56
9578,6069.56
9579,6109.56
9580,6253.56
9581,6044.56
9582,6209.56
9583,6177.56
9584,6159.56
9585,6047.56
9586,6371.64
9587,6184.56
9588,6161.56
9589,6045.56
9590,6293.92
9591,6086.56
9592,6088.56
9593,6187.56
9594,6062.56
9595,6088.56
9596,6243.56
9597,6050.56
9598,6206.56
9599,6031.56
9600,6143.56
9601,6277.56
9602,6274.92
9603,6150.56
9604,6063.56
9605,6057.56
9606,6058.56
9607,6273.56
9608,6181.56
9609,6129.56
9610,6194.56
9611,6153.56
9612,6121.56
9613,6380.56
9614,6061.56
9615,6041.56
9616,6173.56
9617,6266.56
9618,6058.56
9619,6050.56
9620,6174.56
9621,6294.28
9622,6174.56
9623,6059.56
9624,6262.28
9625,6169.56
9626,6075.56
9627,6033.56
9628,6202.56
9629,6047.56
9630,6123.56
9631,6124.56
9632,6146.56
9633,6183.56
9634,6130.56
9635,6056.56
9636,6061.56
9637,6158.56
9638,6150.92
9639,6095.56
9640,6184.56
9641,6272.56
9642,6246.92
9643,6304.56
9644,6222.92
9645,6065.56
9646,6362.28
9647,6050.56
9648,6031.56
9649,6196.56
9650,6507.92
9651,6309.56
9652,6060.56
9653,6110.56
9654,6070.56
9655,6136.56
9656,6076.56
9657,6165.56
9658,6051.56
9659,6180.56
9660,6144.92
9661,6243.92
9662,6065.56
9663,6042.56
9664,6180.56
9665,6150.92
9666,6056.56
9667,6430.92
9668,6177.56
9669,6346.56
9670,6165.56
9671,6073.56
9672,6105.56
9673,6341.56
9674,6182.92
9675,6270.28
9676,6078.56
9677,6059.56
9678,6163.56
9679,6157.92
9680,6487.56
9681,6083.56
9682,6080.56
9683,6059.56
9684,6151.92
9685,6139.92
9686,6167.92
9687,6055.56
9688,6147.56
9689,6079.56
9690,6084.56
9691,6085.56
9692,6121.56
9693,6190.56
9694,6257.56
9695,6083.56
9696,6041.56
9697,6172.56
9698,6273.92
9699,6155.56
9700,6177.56
9701,6054.56
9702,6170.92
9703,6165.56
9704,6127.56
9705,6290.56
9706,6220.56
9707,6181.56
9708,6168.56
9709,6173.56
9710,6303.56
9711,6298.56
9712,6204.56
9713,6168.56
9714,6142.56
9715,6156.56
9716,6170.56
9717,6076.56
9718,6272.56
9719,6255.92
9720,6046.56
9721,6144.92
9722,6148.56
9723,6144.56
9724,6065.56
9725,6182.56
9726,6157.56
9727,6053.56
9728,6261.28
9729,6156.56
9730,6237.28
9731,6065.56
9732,6482.92
9733,6106.56
9734,6204.92
9735,6270.56
9736,6244.28
9737,6043.56
9738,6176.92
9739,6101.56
9740,6187.56
9741,6087.56
9742,6176.56
9743,6361.56
9744,6277.92
9745,6248.28
9746,6259.56
9747,6096.56
9748,6060.56
9749,6055.56
9750,6203.56
9751,6364.56
9752,6108.56
9753,6049.56
9754,6070.56
9755,6082.56
9756,6231.92
9757,6149.56
9758,6065.56
9759,6111.56
9760,6105.56
9761,6049.56
9762,6059.56
9763,6087.56
9764,6269.56
9765,6343.56
9766,6037.56
9767,6076.56
9768,6038.56
9769,6052.56
9770,6046.56
9771,6354.28
9772,6151.56
9773,6062.56
9774,6356.56
9775,6040.56
9776,6261.92
9777,6160.92
9778,6396.92
9779,6188.56
9780,6066.56
9781,6071.56
9782,6052.56
9783,6068.56
9784,6073.56
9785,6206.56
9786,6173.56
9787,6372.64
9788,6137.56
9789,6052.56
9790,6139.56
9791,6076.56
9792,6302.56
9793,6256.56
9794,6176.56
9795,6196.56
9796,6143.92
9797,6049.56
9798,6196.92
9799,6185.92
9800,6154.56
9801,6295.92
9802,6302.92
9803,6303.92
9804,6143.92
9805,6154.56
9806,6283.56
9807,6046.56
9808,6120.56
9809,6094.56
9810,6166.92
9811,6063.56
9812,6210.56
9813,6159.56
9814,6336.56
9815,6204.56
9816,6080.56
9817,6147.92
9818,6070.56
9819,6145.56
9820,6147.56
9821,6102.56
9822,6361.56
9823,6319.92
9824,6090.56
9825,6092.56
9826,6251.92
9827,6172.92
9828,6069.56
9829,6065.56
9830,6352.92
9831,6116.56
9832,6165.56
9833,6109.56
9834,6293.56
9835,6264.92
9836,6168.56
9837,6183.56
9838,6054.56
9839,6064.56
9840,6206.56
9841,6132.56
9842,6169.56
9843,6104.56
9844,6259.28
9845,6085.56
9846,6278.92
9847,6155.56
9848,6253.28
9849,6171.56
9850,6045.56
9851,6175.56
9852,6071.56
9853,6253.92
9854,6148.56
9855,6151.56
9856,6168.92
9857,6055.56
9858,6373.92
9859,6237.56
9860,6161.56
9861,6048.56
9862,6177.56
9863,6294.56
9864,6251.92
9865,6069.56
9866,6049.56
9867,6099.56
9868,6088.56
9869,6202.56
9870,6057.56
9871,6123.56
9872,6112.56
9873,6086.56
9874,6183.56
9875,6151.56
9876,6064.56
9877,6159.92
9878,6442.92
9879,6165.92
9880,6259.92
9881,6168.56
9882,6091.56
9883,6076.56
9884,6297.56
9885,6153.56
9886,6238.56
9887,6155.92
9888,6165.56
9889,6070.56
9890,6178.56
9891,6178.56
9892,6205.56
9893,6159.56
9894,6051.56
9895,6291.56
9896,6190.56
9897,6095.56
9898,6042.56
9899,6260.92
9900,6398.56
9901,6162.56
9902,6284.92
9903,6278.92
9904,6069.56
9905,6288.56
9906,6083.56
9907,6313.56
9908,6243.56
9909,6172.92
9910,6069.56
9911,6166.92
9912,6054.56
9913,6172.56
9914,6059.56
9915,6243.92
9916,6217.56
9917,6271.28
9918,6275.92
9919,6292.56
9920,6074.56
9921,6172.56
9922,6319.92
9923,6065.56
9924,6093.56
9925,6307.56
9926,6058.56
9927,6098.56
9928,6175.92
9929,6160.56
9930,6058.56
9931,6313.56
9932,6288.56
9933,6270.56
9934,6262.56
9935,6265.28
9936,6270.92
9937,6088.56
9938,6280.28
9939,6066.56
9940,6055.56
9941,6138.56
9942,6159.92
9943,6259.56
9944,6165.92
9945,6268.56
9946,6146.92
9947,6095.56
9948,6100.56
9949,6280.56
9950,6243.56
9951,6191.92
9952,6111.56
9953,6059.56
9954,6183.56
9955,6080.56
9956,6320.92
9957,6191.92
9958,6157.56
9959,6191.92
9960,6042.56
9961,6265.56
9962,6084.56
9963,6057.56
9964,6075.56
9965,6070.56
9966,6250.92
9967,6097.56
9968,6061.56
9969,6050.56
9970,6039.56
9971,6084.56
9972,6082.56
9973,6075.56
9974,6045.56
9975,6445.28
9976,6218.92
9977,6181.56
9978,6175.56
9979,6271.56
9980,6298.28
9981,6312.56
9982,6071.56
9983,6168.56
9984,6147.92
9985,6090.56
9986,6076.56
9987,6210.56
9988,6075.56
9989,6046.56
9990,6247.92
9991,6348.64
9992,6091.56
9993,6183.56
9994,6088.56
9995,6081.56
9996,6164.56
9997,6145.56
9998,6078.56
9999,6335.56
